id_contrato,data_contratacao,nome_produto,valor_emprestimo,quantidade_parcelas,prazo_dias,taxa_juros_anual,valor_parcela,score_cliente,idade_cliente,renda_mensal,parcela_sobre_renda
683,2025-05-10 22:59:32.226633,Empréstimo Pessoal,8781.34,60,1800,19.32,229.34,605,43,3910.14,5.87
684,2025-12-18 22:59:32.226633,Empréstimo Consignado,19761.67,60,1800,12.569509186771137,445.3,628,47,5363.26,8.3
685,2026-05-22 22:59:32.226633,Financiamento Veículo,5025.59,24,720,20.54,257.11,641,46,14197.36,1.81
686,2024-09-06 22:59:32.226633,Empréstimo Pessoal,23632.99,60,1800,26.98,721.36,642,57,6420.26,11.24
687,2024-09-23 22:59:32.226633,Empréstimo com Garantia,11023.0,36,1080,10.97,360.72,655,58,3784.4,9.53
688,2025-11-29 22:59:32.226633,Financiamento Veículo,9898.55,36,1080,10.21,320.38,544,49,3462.9,9.25
689,2025-03-26 22:59:32.226633,Empréstimo Consignado,23594.48,12,360,8.073421704322051,2053.25,578,52,4363.82,47.05
690,2024-03-11 22:59:32.226633,Crédito Rotativo,19061.21,12,360,21.17,1776.42,522,48,15455.47,11.49
691,2025-05-07 22:59:32.226633,Empréstimo Pessoal,10008.87,48,1440,11.89,263.03,748,36,4322.93,6.08
692,2025-06-10 22:59:32.226633,Empréstimo Pessoal,33774.58,36,1080,26.49,1369.63,439,51,4847.14,28.26
693,2025-05-26 22:59:32.226633,Financiamento Veículo,5625.97,36,1080,8.0,176.3,765,25,3506.52,5.03
694,2024-12-03 22:59:32.226633,Empréstimo Pessoal,21867.32,48,1440,15.68,616.15,789,55,10607.2,5.81
695,2026-06-20 22:59:32.226633,Empréstimo Consignado,21471.48,48,1440,12.921649730807731,575.19,620,28,19377.85,2.97
696,2025-08-07 22:59:32.226633,Financiamento Veículo,10429.18,24,720,28.8,576.7,390,45,6737.4,8.56
697,2024-06-14 22:59:32.226633,Empréstimo Consignado,17342.34,48,1440,14.096799775627082,474.75,614,32,5207.95,9.12
698,2025-03-01 22:59:32.226633,Financiamento Imóvel,32949.5,120,3600,11.29,459.31,644,49,5042.96,9.11
699,2024-06-08 22:59:32.226633,Financiamento Imóvel,39484.54,300,9000,14.27,483.47,549,42,926.1,52.2
700,2025-11-30 22:59:32.226633,Empréstimo Consignado,11522.75,48,1440,11.837865789129166,302.52,598,23,8280.06,3.65
701,2024-11-25 22:59:32.226633,Empréstimo Pessoal,8793.97,72,2160,10.0,162.92,803,47,5398.72,3.02
702,2024-01-09 22:59:32.226633,Crédito Rotativo,30921.51,12,360,13.45,2768.36,716,35,6633.18,41.74
703,2025-02-20 22:59:32.226633,Empréstimo com Garantia,7604.73,12,360,16.97,693.48,558,53,2986.86,23.22
704,2025-04-14 22:59:32.226633,Empréstimo Pessoal,4329.6,24,720,11.2,202.2,490,42,3755.14,5.38
705,2025-11-17 22:59:32.226633,Crédito Rotativo,3845.65,24,720,15.59,187.54,617,47,3685.95,5.09
706,2024-08-02 22:59:32.226633,Empréstimo Pessoal,21694.37,24,720,11.97,1020.93,629,31,10048.07,10.16
707,2025-03-25 22:59:32.226633,Financiamento Veículo,4796.57,72,2160,11.53,92.61,700,35,3770.14,2.46
708,2024-08-10 22:59:32.226633,Empréstimo Pessoal,54384.55,24,720,23.3,2856.41,596,36,21117.6,13.53
709,2025-06-16 22:59:32.226633,Empréstimo Pessoal,2526.16,24,720,8.0,114.25,701,52,6644.89,1.72
710,2026-04-26 22:59:32.226633,Empréstimo Pessoal,51904.72,48,1440,15.19,1449.55,844,62,2012.28,72.04
711,2025-05-21 22:59:32.226633,Financiamento Imóvel,45365.19,300,9000,11.97,476.79,732,32,4491.84,10.61
712,2025-11-18 22:59:32.226633,Crédito Rotativo,12365.05,48,1440,13.7,336.04,645,55,3114.51,10.79
713,2024-01-27 22:59:32.226633,Financiamento Veículo,8639.2,12,360,19.31,797.44,632,18,1057.78,75.39
714,2026-07-14 22:59:32.226633,Empréstimo Consignado,18385.34,36,1080,15.489167740150497,641.75,614,28,15057.47,4.26
715,2026-04-08 22:59:32.226633,Empréstimo Consignado,12963.49,12,360,13.719667122934915,1162.25,768,30,8040.12,14.46
716,2024-10-19 22:59:32.226633,Empréstimo Pessoal,32294.15,12,360,21.1,3008.58,587,26,7138.41,42.15
717,2024-10-07 22:59:32.226633,Empréstimo com Garantia,14638.09,72,2160,13.24,295.7,655,23,5518.07,5.36
718,2025-07-15 22:59:32.226633,Empréstimo com Garantia,15066.69,12,360,11.84,1337.53,655,47,1867.93,71.6
719,2024-07-31 22:59:32.226633,Crédito Rotativo,9987.71,36,1080,10.57,324.95,600,39,3503.33,9.28
720,2026-07-24 22:59:32.226633,Empréstimo Consignado,12764.76,36,1080,13.136546754305568,430.94,513,47,8859.51,4.86
721,2024-05-07 22:59:32.226633,Financiamento Imóvel,38922.14,300,9000,29.11,944.9,682,50,2354.65,40.13
722,2025-04-22 22:59:32.226633,Empréstimo Pessoal,3401.14,60,1800,21.34,92.66,644,45,835.28,11.09
723,2026-01-16 22:59:32.226633,Financiamento Imóvel,91372.12,240,7200,8.0,764.27,700,50,4192.39,18.23
724,2025-09-24 22:59:32.226633,Empréstimo Pessoal,24212.18,48,1440,9.45,607.71,597,41,4450.49,13.65
725,2025-10-02 22:59:32.226633,Empréstimo com Garantia,15316.6,72,2160,14.97,323.62,772,28,5404.0,5.99
726,2024-03-14 22:59:32.226633,Empréstimo Consignado,11531.22,36,1080,14.172761422411675,395.08,562,55,8184.22,4.83
727,2026-05-05 22:59:32.226633,Empréstimo Consignado,13558.2,72,2160,12.666739702521756,269.79,821,35,7679.61,3.51
728,2025-05-06 22:59:32.226633,Empréstimo com Garantia,17642.49,12,360,17.23,1611.01,475,31,5890.75,27.35
729,2024-09-15 22:59:32.226633,Empréstimo Consignado,8674.93,36,1080,8.0,271.84,693,40,11348.85,2.4
730,2024-01-12 22:59:32.226633,Empréstimo Consignado,7167.82,24,720,11.001722097059268,334.08,698,31,1697.18,19.68
731,2024-10-06 22:59:32.226633,Crédito Rotativo,15625.76,48,1440,17.03,451.12,570,37,6996.79,6.45
732,2025-12-27 22:59:32.226633,Crédito Rotativo,6107.68,84,2520,8.0,95.2,692,46,7620.34,1.25
733,2025-08-10 22:59:32.226633,Financiamento Veículo,18519.92,24,720,11.29,865.67,778,46,2063.8,41.95
734,2024-05-13 22:59:32.226633,Empréstimo Pessoal,3421.84,48,1440,15.18,95.54,428,31,1716.41,5.57
735,2026-03-31 22:59:32.226633,Crédito Rotativo,30434.27,24,720,14.88,1473.92,700,36,2915.63,50.55
736,2024-08-15 22:59:32.226633,Empréstimo com Garantia,19498.21,36,1080,30.0,827.73,401,55,3093.07,26.76
737,2025-04-11 22:59:32.226633,Empréstimo Consignado,16396.51,36,1080,14.394336054495707,563.54,553,48,8328.13,6.77
738,2025-07-13 22:59:32.226633,Empréstimo com Garantia,29323.74,84,2520,10.17,489.39,813,67,3196.54,15.31
739,2025-12-16 22:59:32.226633,Empréstimo Consignado,50634.05,48,1440,10.384817319803409,1293.59,592,56,2698.78,47.93
740,2024-03-22 22:59:32.226633,Empréstimo Pessoal,30076.4,24,720,19.75,1527.09,533,56,3203.04,47.68
741,2026-05-23 22:59:32.226633,Empréstimo Pessoal,3063.46,12,360,17.5,280.13,630,25,10754.1,2.6
742,2025-09-18 22:59:32.226633,Empréstimo Pessoal,4799.84,24,720,14.03,230.52,850,51,4959.85,4.65
743,2024-04-30 22:59:32.226633,Crédito Rotativo,8104.26,24,720,28.94,448.72,467,41,4335.21,10.35
744,2026-08-13 22:59:32.226633,Crédito Rotativo,13641.51,24,720,11.45,638.66,545,35,4550.52,14.03
745,2025-03-02 22:59:32.226633,Financiamento Imóvel,19951.17,180,5400,14.37,270.68,800,44,12142.2,2.23
746,2024-12-12 22:59:32.226633,Crédito Rotativo,7475.64,36,1080,8.0,234.26,836,53,2909.04,8.05
747,2024-09-01 22:59:32.226633,Empréstimo Pessoal,15512.69,36,1080,17.98,560.67,640,48,12343.14,4.54
748,2026-09-11 22:59:32.226633,Financiamento Veículo,7300.47,12,360,12.89,651.68,526,31,5695.02,11.44
749,2024-09-25 22:59:32.226633,Financiamento Veículo,8190.95,60,1800,8.91,169.67,850,51,4392.73,3.86
750,2025-06-23 22:59:32.226633,Empréstimo Consignado,4335.84,48,1440,11.553054989526121,113.23,809,34,28300.38,0.4
751,2024-05-06 22:59:32.226633,Empréstimo com Garantia,6383.13,12,360,18.52,586.79,718,45,2347.37,25.0
752,2025-09-26 22:59:32.226633,Financiamento Imóvel,38511.79,300,9000,21.21,684.26,569,38,3836.9,17.83
753,2024-09-28 22:59:32.226633,Empréstimo com Garantia,6119.9,36,1080,8.87,194.24,645,39,2074.13,9.36
754,2025-06-12 22:59:32.226633,Financiamento Imóvel,58468.96,180,5400,15.59,842.08,634,51,9573.21,8.8
755,2026-06-09 22:59:32.226633,Empréstimo Pessoal,6250.9,36,1080,10.79,204.03,683,30,16033.45,1.27
756,2025-06-30 22:59:32.226633,Empréstimo Pessoal,109744.0,36,1080,8.0,3438.98,795,65,15818.67,21.74
757,2024-12-23 22:59:32.226633,Empréstimo Consignado,19824.11,24,720,9.910327372193859,913.96,738,20,11576.87,7.89
758,2025-02-24 22:59:32.226633,Empréstimo com Garantia,15488.74,72,2160,15.62,332.75,542,35,4279.82,7.77
759,2025-08-05 22:59:32.226633,Financiamento Veículo,6723.16,60,1800,24.37,194.86,788,46,3805.99,5.12
760,2025-09-16 22:59:32.226633,Financiamento Imóvel,66511.03,120,3600,16.54,1136.63,681,49,1525.66,74.5
761,2026-02-18 22:59:32.226633,Empréstimo Consignado,8429.47,36,1080,15.567845190403538,294.56,719,41,20437.19,1.44
762,2025-07-28 22:59:32.226633,Empréstimo Pessoal,14729.5,36,1080,9.24,470.04,797,41,6824.57,6.89
763,2024-10-24 22:59:32.226633,Financiamento Veículo,103576.69,48,1440,22.33,3281.88,539,47,3482.93,94.23
764,2024-01-08 22:59:32.226633,Crédito Rotativo,12371.52,36,1080,25.52,495.3,646,39,12452.04,3.98
765,2025-08-08 22:59:32.226633,Empréstimo Pessoal,33503.95,12,360,9.06,2930.9,597,59,2487.58,117.82
766,2025-10-21 22:59:32.226633,Empréstimo com Garantia,7611.83,36,1080,11.14,249.71,493,52,6533.09,3.82
767,2024-07-05 22:59:32.226633,Crédito Rotativo,12990.96,60,1800,23.65,371.09,685,52,4355.35,8.52
768,2025-11-20 22:59:32.226633,Financiamento Veículo,55085.43,36,1080,12.95,1854.72,850,30,7685.37,24.13
769,2025-05-22 22:59:32.226633,Empréstimo com Garantia,8090.34,12,360,14.34,727.7,466,41,4700.85,15.48
770,2024-08-05 22:59:32.226633,Empréstimo Consignado,56951.7,48,1440,15.36298491483603,1595.51,647,38,1779.97,89.64
771,2025-06-14 22:59:32.226633,Financiamento Imóvel,139513.61,180,5400,8.0,1333.26,714,30,5181.78,25.73
772,2025-07-08 22:59:32.226633,Crédito Rotativo,8518.76,24,720,14.78,412.16,662,46,10241.52,4.02
773,2026-03-15 22:59:32.226633,Empréstimo Consignado,22157.39,24,720,10.232262209718542,1024.83,639,36,4815.28,21.28
774,2025-04-06 22:59:32.226633,Empréstimo Consignado,29086.91,24,720,12.294596000778167,1373.23,520,50,8455.57,16.24
775,2026-04-20 22:59:32.226633,Crédito Rotativo,21970.33,48,1440,9.47,551.65,673,29,2364.04,23.34
776,2026-04-18 22:59:32.226633,Empréstimo Pessoal,3804.04,36,1080,16.95,135.53,574,63,4825.25,2.81
777,2024-07-01 22:59:32.226633,Empréstimo Pessoal,7467.31,24,720,14.75,361.18,431,31,3174.3,11.38
778,2024-11-02 22:59:32.226633,Empréstimo com Garantia,10959.75,60,1800,13.9,254.45,769,45,8290.67,3.07
779,2024-09-03 22:59:32.226633,Empréstimo Consignado,12587.42,60,1800,10.639011904471905,271.42,746,52,5024.31,5.4
780,2025-01-20 22:59:32.226633,Crédito Rotativo,21950.33,60,1800,12.86,497.87,655,35,7966.91,6.25
781,2024-07-22 22:59:32.226633,Empréstimo Pessoal,15400.59,24,720,9.56,707.54,673,52,10523.83,6.72
782,2025-08-29 22:59:32.226633,Crédito Rotativo,4590.41,36,1080,16.12,161.66,757,27,7975.53,2.03
783,2025-01-11 22:59:32.226633,Empréstimo Consignado,18108.89,84,2520,13.229889278062757,331.7,672,59,5950.22,5.57
784,2025-12-29 22:59:32.226633,Empréstimo Pessoal,21773.93,48,1440,12.03,573.71,740,42,2443.66,23.48
785,2024-12-28 22:59:32.226633,Empréstimo Pessoal,20906.85,12,360,15.79,1894.82,620,35,4905.19,38.63
786,2025-06-26 22:59:32.226633,Financiamento Imóvel,129653.25,240,7200,8.0,1084.47,781,38,3384.08,32.05
787,2024-01-03 22:59:32.226633,Financiamento Veículo,26033.46,36,1080,12.86,875.42,682,52,3862.83,22.66
788,2024-03-24 22:59:32.226633,Empréstimo Pessoal,19290.04,72,2160,14.37,401.32,669,35,3781.31,10.61
789,2024-12-14 22:59:32.226633,Financiamento Veículo,12630.47,36,1080,30.0,536.18,523,33,2475.14,21.66
790,2025-08-30 22:59:32.226633,Crédito Rotativo,3537.7,36,1080,8.86,112.27,679,39,1248.71,8.99
791,2024-04-09 22:59:32.226633,Financiamento Imóvel,26893.27,240,7200,23.98,542.11,567,28,3078.81,17.61
792,2024-11-16 22:59:32.226633,Empréstimo Consignado,15774.5,48,1440,13.019366154484658,423.34,586,64,5627.19,7.52
793,2026-04-21 22:59:32.226633,Crédito Rotativo,16601.74,60,1800,18.04,421.94,568,35,1912.71,22.06
794,2025-08-16 22:59:32.226633,Empréstimo Pessoal,4810.72,36,1080,25.93,193.65,543,52,4969.02,3.9
795,2024-10-16 22:59:32.226633,Empréstimo Consignado,5626.0,48,1440,13.62341114322653,152.68,850,45,18586.45,0.82
796,2024-08-08 22:59:32.226633,Financiamento Imóvel,23062.8,180,5400,14.29,311.64,783,30,10058.16,3.1
797,2024-08-13 22:59:32.226633,Empréstimo com Garantia,12943.59,24,720,10.89,602.61,842,42,15529.23,3.88
798,2024-10-28 22:59:32.226633,Empréstimo Consignado,23044.92,36,1080,12.663836895415775,772.75,528,51,6462.62,11.96
799,2025-12-02 22:59:32.226633,Empréstimo Pessoal,13665.84,24,720,20.34,697.81,657,40,11128.41,6.27
800,2026-08-27 22:59:32.226633,Crédito Rotativo,13681.57,48,1440,14.45,376.96,521,56,2960.83,12.73
801,2024-08-24 22:59:32.226633,Crédito Rotativo,28300.28,36,1080,9.8,910.52,580,54,3130.54,29.09
802,2026-08-28 22:59:32.226633,Empréstimo Consignado,8841.08,48,1440,17.870812412776935,259.11,558,53,722.42,35.87
803,2025-01-10 22:59:32.226633,Financiamento Imóvel,60626.39,240,7200,8.52,526.9,774,36,11274.53,4.67
804,2024-04-10 22:59:32.226633,Empréstimo Pessoal,9229.68,36,1080,15.48,322.12,610,29,14446.78,2.23
805,2025-11-04 22:59:32.226633,Empréstimo Consignado,9437.09,72,2160,9.944152469978523,174.56,757,35,3336.83,5.23
806,2024-11-15 22:59:32.226633,Financiamento Imóvel,42762.1,240,7200,11.51,456.32,710,44,4114.34,11.09
807,2025-05-12 22:59:32.226633,Empréstimo Consignado,15957.86,24,720,8.57879329112697,725.95,850,49,2899.51,25.04
808,2024-05-23 22:59:32.226633,Empréstimo Consignado,9108.84,48,1440,11.213819598597077,236.37,502,18,6424.39,3.68
809,2025-01-02 22:59:32.226633,Empréstimo com Garantia,36483.12,48,1440,16.72,1047.44,776,42,10801.63,9.7
810,2024-01-15 22:59:32.226633,Financiamento Veículo,6530.99,24,720,8.0,295.38,765,44,1451.07,20.36
811,2023-12-21 22:59:32.226633,Empréstimo Pessoal,11504.61,60,1800,13.91,267.16,553,39,6545.98,4.08
812,2026-09-04 22:59:32.226633,Financiamento Imóvel,32990.89,120,3600,14.04,513.03,751,57,4049.42,12.67
813,2025-05-27 22:59:32.226633,Financiamento Veículo,42513.73,24,720,20.32,2170.42,684,47,5320.78,40.79
814,2026-09-03 22:59:32.226633,Empréstimo Pessoal,15634.63,84,2520,13.0,284.42,627,58,6777.04,4.2
815,2025-05-09 22:59:32.226633,Crédito Rotativo,30499.81,12,360,9.64,2676.31,568,39,4308.13,62.12
816,2026-03-25 22:59:32.226633,Empréstimo Consignado,4070.62,24,720,8.864023468879465,185.71,578,53,4571.01,4.06
817,2025-12-31 22:59:32.226633,Empréstimo Consignado,16541.71,24,720,9.015075459988015,755.82,850,62,4231.4,17.86
818,2026-02-19 22:59:32.226633,Financiamento Veículo,27219.93,60,1800,9.05,565.7,650,58,9693.6,5.84
819,2026-07-17 22:59:32.226633,Financiamento Imóvel,60358.7,300,9000,10.32,562.15,728,29,6588.84,8.53
820,2026-01-19 22:59:32.226633,Empréstimo Pessoal,31331.66,24,720,15.66,1529.01,571,39,5735.38,26.66
821,2025-08-15 22:59:32.226633,Empréstimo Consignado,8832.29,36,1080,9.997370691604067,284.98,572,38,2018.95,14.12
822,2026-01-01 22:59:32.226633,Empréstimo com Garantia,41252.95,48,1440,8.0,1007.11,758,48,3770.62,26.71
823,2025-12-19 22:59:32.226633,Empréstimo Consignado,84045.91,12,360,10.155622189136745,7395.06,515,50,9219.43,80.21
824,2026-08-11 22:59:32.226633,Empréstimo Consignado,9993.89,60,1800,10.09076379609988,212.79,608,32,5046.18,4.22
825,2026-04-28 22:59:32.226633,Empréstimo Pessoal,9354.36,60,1800,18.2,238.56,653,43,7798.39,3.06
826,2024-04-15 22:59:32.226633,Crédito Rotativo,42732.18,36,1080,9.09,1360.66,661,18,16925.19,8.04
827,2026-07-31 22:59:32.226633,Empréstimo Consignado,47271.26,72,2160,13.036437900890823,949.84,632,59,10168.24,9.34
828,2024-02-02 22:59:32.226633,Empréstimo Pessoal,8793.01,36,1080,14.17,301.25,690,36,5245.95,5.74
829,2025-03-24 22:59:32.226633,Financiamento Veículo,9545.74,84,2520,16.61,192.93,719,43,3436.84,5.61
830,2026-06-23 22:59:32.226633,Financiamento Veículo,10663.4,48,1440,16.88,307.03,723,38,822.64,37.32
831,2024-09-08 22:59:32.226633,Empréstimo com Garantia,4557.09,48,1440,13.31,122.96,551,56,4368.31,2.81
832,2025-10-05 22:59:32.226633,Empréstimo Consignado,6406.56,24,720,10.987621877829328,298.56,622,18,3911.95,7.63
833,2024-06-18 22:59:32.226633,Crédito Rotativo,5983.06,60,1800,14.91,142.05,769,42,6459.17,2.2
834,2023-12-31 22:59:32.226633,Empréstimo Consignado,7228.32,36,1080,11.640970850255039,238.85,739,41,4412.81,5.41
835,2026-08-25 22:59:32.226633,Empréstimo Pessoal,12994.12,24,720,21.26,669.37,513,37,3927.39,17.04
836,2025-11-06 22:59:32.226633,Crédito Rotativo,16112.84,12,360,18.25,1479.14,685,63,1414.34,104.58
837,2024-01-24 22:59:32.226633,Empréstimo Pessoal,46184.54,36,1080,19.38,1701.83,452,31,2545.35,66.86
838,2026-02-03 22:59:32.226633,Empréstimo Pessoal,6010.82,36,1080,21.95,229.4,655,51,6861.32,3.34
839,2025-10-09 22:59:32.226633,Empréstimo Pessoal,29362.04,48,1440,13.25,791.36,840,46,16336.14,4.84
840,2024-01-19 22:59:32.226633,Empréstimo Pessoal,11257.71,60,1800,12.59,253.79,555,57,4590.44,5.53
841,2024-04-17 22:59:32.226633,Empréstimo Pessoal,12841.39,12,360,23.68,1212.29,567,34,6182.44,19.61
842,2024-08-28 22:59:32.226633,Financiamento Imóvel,67194.63,240,7200,16.97,984.08,726,33,9573.31,10.28
843,2026-02-11 22:59:32.226633,Empréstimo Consignado,5441.57,24,720,13.78846554900187,260.72,496,55,2786.03,9.36
844,2025-10-30 22:59:32.226633,Empréstimo Pessoal,18140.96,60,1800,13.86,420.79,587,47,6353.56,6.62
845,2025-06-01 22:59:32.226633,Empréstimo Pessoal,15262.62,60,1800,15.28,365.34,710,23,2926.78,12.48
846,2025-05-18 22:59:32.226633,Financiamento Imóvel,39360.41,300,9000,18.58,615.56,587,36,9003.58,6.84
847,2025-01-23 22:59:32.226633,Empréstimo com Garantia,16837.01,48,1440,16.47,481.23,626,47,5464.25,8.81
848,2025-08-21 22:59:32.226633,Empréstimo Consignado,95248.08,24,720,10.467354950437148,4415.79,724,52,6056.68,72.91
849,2026-07-10 22:59:32.226633,Financiamento Veículo,8020.92,36,1080,22.66,309.07,692,34,2841.77,10.88
850,2025-06-07 22:59:32.226633,Empréstimo Consignado,8735.95,60,1800,11.470908202590556,192.0,677,18,8062.05,2.38
851,2024-04-21 22:59:32.226633,Empréstimo Consignado,8115.15,36,1080,12.731519972185831,272.38,616,48,21147.97,1.29
852,2025-04-09 22:59:32.226633,Empréstimo Pessoal,8566.53,36,1080,18.97,313.88,687,27,2427.12,12.93
853,2024-12-08 22:59:32.226633,Empréstimo Consignado,8023.18,36,1080,8.116864398759557,251.85,638,18,3874.49,6.5
854,2025-02-08 22:59:32.226633,Empréstimo Consignado,34586.31,60,1800,8.0,701.29,696,18,5779.81,12.13
855,2025-10-01 22:59:32.226633,Crédito Rotativo,41622.8,24,720,25.05,2222.52,600,52,8522.66,26.08
856,2025-09-06 22:59:32.226633,Empréstimo Consignado,8462.53,24,720,12.692234657595446,401.1,632,44,3321.98,12.07
857,2024-06-04 22:59:32.226633,Empréstimo com Garantia,6864.48,48,1440,12.74,183.27,551,39,676.46,27.09
858,2026-03-14 22:59:32.226633,Empréstimo Pessoal,19479.78,60,1800,11.82,431.55,646,59,12726.38,3.39
859,2024-08-19 22:59:32.226633,Empréstimo Pessoal,8588.86,12,360,11.17,759.78,569,50,8369.54,9.08
860,2025-08-25 22:59:32.226633,Empréstimo Consignado,22166.68,24,720,12.984028561133798,1053.68,539,61,1450.9,72.62
861,2024-12-25 22:59:32.226633,Financiamento Imóvel,43824.91,180,5400,12.63,543.86,676,25,3212.17,16.93
862,2026-04-11 22:59:32.226633,Empréstimo Consignado,3973.51,24,720,16.12844026970482,194.8,671,42,14731.27,1.32
863,2026-08-22 22:59:32.226633,Crédito Rotativo,46074.0,36,1080,13.52,1563.98,728,23,13540.73,11.55
864,2024-03-30 22:59:32.226633,Empréstimo Consignado,56201.69,48,1440,12.31618975173362,1488.75,607,39,9481.03,15.7
865,2024-12-17 22:59:32.226633,Empréstimo Pessoal,8182.63,48,1440,9.64,206.12,691,39,4344.74,4.74
866,2025-01-04 22:59:32.226633,Empréstimo Pessoal,9797.07,48,1440,21.5,306.01,705,50,5208.73,5.87
867,2024-09-17 22:59:32.226633,Empréstimo Consignado,16792.58,36,1080,13.63947943451619,570.99,694,43,4484.36,12.73
868,2024-10-31 22:59:32.226633,Empréstimo Pessoal,17458.21,60,1800,21.81,480.29,567,49,10826.67,4.44
869,2024-06-01 22:59:32.226633,Empréstimo Pessoal,22625.56,36,1080,11.41,745.13,665,50,2662.21,27.99
870,2024-01-14 22:59:32.226633,Financiamento Veículo,66713.57,84,2520,18.55,1423.76,686,68,2795.99,50.92
871,2025-11-13 22:59:32.226633,Empréstimo Pessoal,11596.31,48,1440,9.52,291.45,651,38,9968.57,2.92
872,2024-11-14 22:59:32.226633,Empréstimo com Garantia,7054.09,12,360,23.63,665.77,441,31,4764.5,13.97
873,2025-02-25 22:59:32.226633,Empréstimo Consignado,4431.73,48,1440,11.609054712828053,115.86,666,45,12899.28,0.9
874,2026-07-26 22:59:32.226633,Empréstimo com Garantia,7444.69,24,720,13.77,356.63,850,32,3071.56,11.61
875,2025-04-12 22:59:32.226633,Empréstimo com Garantia,13010.32,48,1440,9.84,328.98,614,60,4729.88,6.96
876,2026-05-24 22:59:32.226633,Empréstimo Consignado,56142.38,12,360,12.594454443170173,5003.81,577,39,2576.82,194.19
877,2024-07-03 22:59:32.226633,Empréstimo Consignado,8830.01,24,720,15.334513683499068,429.54,687,35,4940.16,8.69
878,2026-03-26 22:59:32.226633,Crédito Rotativo,15979.0,60,1800,9.64,336.68,681,36,1745.89,19.28
879,2024-02-01 22:59:32.226633,Financiamento Veículo,13185.35,24,720,14.94,638.94,769,51,3493.49,18.29
880,2024-10-01 22:59:32.226633,Empréstimo Pessoal,34569.07,60,1800,10.68,746.11,524,40,1798.35,41.49
881,2024-07-08 22:59:32.226633,Empréstimo Pessoal,100865.77,24,720,17.78,5024.92,723,34,7988.4,62.9
882,2026-04-14 22:59:32.226633,Financiamento Veículo,8736.85,48,1440,8.0,213.29,709,62,8116.16,2.63
883,2024-11-12 22:59:32.226633,Empréstimo Consignado,9031.27,48,1440,8.0,220.48,636,32,1463.84,15.06
884,2026-03-03 22:59:32.226633,Empréstimo com Garantia,30801.81,36,1080,17.45,1105.08,684,42,12502.95,8.84
885,2024-02-10 22:59:32.226633,Empréstimo Consignado,23052.12,24,720,12.827232515143361,1094.07,753,50,28231.41,3.88
886,2025-12-14 22:59:32.226633,Empréstimo Pessoal,58534.16,24,720,16.17,2870.77,737,22,5075.62,56.56
887,2024-03-31 22:59:32.226633,Empréstimo com Garantia,21314.49,12,360,18.58,1960.0,536,48,3137.62,62.47
888,2024-07-21 22:59:32.226633,Empréstimo com Garantia,10022.28,24,720,10.67,465.58,732,29,35490.89,1.31
889,2026-05-16 22:59:32.226633,Empréstimo Pessoal,21429.5,48,1440,10.08,544.33,644,52,1952.22,27.88
890,2024-02-26 22:59:32.226633,Empréstimo com Garantia,32434.01,72,2160,8.0,568.67,657,30,4984.43,11.41
891,2025-12-13 22:59:32.226633,Financiamento Veículo,25755.04,60,1800,16.61,634.69,657,50,5573.26,11.39
892,2025-06-06 22:59:32.226633,Empréstimo com Garantia,20046.69,48,1440,8.3,492.23,635,55,12601.91,3.91
893,2025-02-13 22:59:32.226633,Empréstimo Pessoal,31361.61,48,1440,13.1,842.91,769,52,6322.17,13.33
894,2024-08-14 22:59:32.226633,Empréstimo com Garantia,34044.93,48,1440,13.84,927.6,642,45,3466.69,26.76
895,2026-07-19 22:59:32.226633,Crédito Rotativo,40365.36,24,720,20.64,2067.07,538,39,2525.44,81.85
896,2023-12-25 22:59:32.226633,Financiamento Veículo,22448.25,72,2160,14.27,465.81,611,35,3868.9,12.04
897,2025-02-10 22:59:32.226633,Crédito Rotativo,11687.85,48,1440,12.99,313.5,668,60,2428.8,12.91
898,2026-05-15 22:59:32.226633,Empréstimo Pessoal,15023.5,36,1080,16.2,529.67,773,34,5082.09,10.42
899,2026-02-13 22:59:32.226633,Crédito Rotativo,35073.71,12,360,15.48,3173.64,710,30,3311.19,95.85
900,2026-03-09 22:59:32.226633,Crédito Rotativo,6949.68,36,1080,18.28,252.22,565,50,1727.06,14.6
901,2025-06-15 22:59:32.226633,Empréstimo Pessoal,17942.7,36,1080,13.35,607.59,850,32,11832.46,5.13
902,2024-10-02 22:59:32.226633,Empréstimo Consignado,9752.99,60,1800,16.27117346015473,238.58,676,31,3469.03,6.88
903,2024-06-07 22:59:32.226633,Empréstimo Consignado,13670.5,36,1080,12.564068438418685,457.75,778,25,2022.93,22.63
904,2024-03-05 22:59:32.226633,Crédito Rotativo,37151.58,36,1080,18.36,1349.84,635,36,4368.69,30.9
905,2025-07-30 22:59:32.226633,Empréstimo Pessoal,15566.54,84,2520,8.86,249.35,703,41,5155.71,4.84
906,2024-05-21 22:59:32.226633,Empréstimo com Garantia,13865.36,12,360,12.1,1232.57,734,45,1447.33,85.16
907,2025-07-23 22:59:32.226633,Financiamento Imóvel,40903.84,180,5400,12.36,500.43,772,53,6199.06,8.07
908,2025-08-01 22:59:32.226633,Financiamento Veículo,24270.16,12,360,12.21,2158.76,756,48,2361.35,91.42
909,2024-07-04 22:59:32.226633,Financiamento Imóvel,48739.95,240,7200,14.93,639.28,737,40,16280.45,3.93
910,2026-03-10 22:59:32.226633,Financiamento Imóvel,78489.65,180,5400,22.8,1543.44,618,40,7092.35,21.76
